artist_name,track_id,track_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity,mood_cluster
Aso,09TcvajvB2MFF0YzfSG4sG,Orange Leaves,0.941,0.624,161647,0.361,0.8640000000000001,3,0.221,-12.194,0,0.166,169.87400000000002,4,0.301,56,5
Leavv,3mB3p3Dh014P4fdxvEb07J,Hello Friend,0.665,0.691,121199,0.0583,0.8059999999999999,1,0.0886,-13.265,0,0.0593,80.98899999999999,4,0.42,56,5
Kudasaibeats,7r5T6XCpDjcLXohuKTUBaV,indigo,0.94,0.72,109500,0.281,0.92,11,0.113,-17.055999999999997,1,0.0556,104.996,3,0.422,56,5
SPEECHLESS,2egKGgextl7yFhsYOmJSjT,unwanted,0.5529999999999999,0.6829999999999999,131495,0.254,0.8809999999999999,3,0.589,-15.175,1,0.0722,114.924,4,0.253,56,5
Bluedoom,1sEP52YF4wX2tgnSZ71yp8,Dreams,0.843,0.706,74258,0.266,0.947,1,0.177,-18.595,1,0.0438,160.05100000000002,4,0.537,56,5
SPEECHLESS,3fVo647lcGZ2lnWBxnCjnY,Chilled.,0.948,0.774,94610,0.505,0.8220000000000001,5,0.0898,-8.522,1,0.299,85.083,4,0.65,56,5
Nokiaa,3XYNcWD2TsaTw68e7MXPE4,Never Again,0.929,0.799,84000,0.3289999999999999,0.669,1,0.0982,-14.380999999999998,0,0.223,79.945,4,0.439,56,5
Durand Jones & The Indications,5dnvWWkwwFJoDDc0QoSbvf,Is It Any Wonder?,0.636,0.541,276600,0.3779999999999999,0.594,2,0.0899,-6.283,0,0.0296,136.94,4,0.401,56,5
Ckwnce,7yJdeVvlKJymNGZWaITgUi,Nxt2u,0.913,0.574,53308,0.26,0.965,7,0.115,-13.548,0,0.129,81.25,4,0.503,56,5
Flovry,0s3FoP79832uxzMHgJFY5l,Home,0.929,0.55,162008,0.144,0.8170000000000001,1,0.0869,-14.365,0,0.13,78.687,4,0.131,56,5
Davy Mooney,50ma4LjaP5XDL1BsHrZ1D9,Dim,0.969,0.4029999999999999,365880,0.13,0.804,2,0.125,-14.665,1,0.0374,137.726,4,0.0904,56,5
Tom Misch,23H8PpuhyTDHwpqcDm7vS6,Isn't She Lovely,0.992,0.505,86925,0.481,0.855,4,0.3779999999999999,-16.006,1,0.435,178.601,3,0.64,55,5
Fazer,32wlGWGlQ2KfNb7bn3nvzI,Mara,0.6629999999999999,0.552,308134,0.479,0.867,2,0.14,-15.634,0,0.0591,117.467,4,0.485,55,5
Westerman,5jema8R5imgDWvzmWOEG59,Confirmation,0.934,0.77,209309,0.335,0.457,8,0.0621,-12.704,1,0.0387,121.988,4,0.381,55,5
Two Sleepy,3w7kStmnULVSYfz1Zv3Ie7,Home,0.787,0.856,135419,0.22,0.608,9,0.102,-17.076,1,0.0792,122.829,5,0.591,55,5
Beowülf,4FSVjyBppXvwdeNijV73Nh,We Accept the Love We Think We Deserve,0.813,0.73,146965,0.2239999999999999,0.8640000000000001,7,0.123,-16.777,1,0.0391,133.211,4,0.223,55,5
Kawaii Box,79st44rKRVJOlDKXtquQBd,Fields of gold,0.752,0.715,186497,0.178,0.8390000000000001,9,0.0804,-17.242,1,0.0997,146.189,4,0.888,55,5
girl in red,00gLisxOrLruNwJFdpkHc2,forget her,0.631,0.5329999999999999,143356,0.313,0.6809999999999999,2,0.072,-16.827,1,0.033,148.92600000000002,4,0.517,55,5
Tourist,4UdI4OdnxRA5pHOWZwF2bO,Apollo,0.613,0.6609999999999999,392490,0.534,0.877,2,0.126,-12.794,1,0.1,120.007,4,0.1889999999999999,55,5
BROCKBEATS,4TsdVSYrEb3pc1DazREOt4,who's that,0.76,0.679,148294,0.405,0.932,1,0.129,-11.746,1,0.2019999999999999,86.3,4,0.8240000000000001,55,5
Dontcry,1rGKp8cGN87ZGUegwweG89,Viaduct,0.657,0.7959999999999999,131250,0.296,0.8290000000000001,10,0.0955,-13.487,0,0.0547,75.071,4,0.26,55,5
Vhsceral,3ECXeqk1QxEplgMnSpdoiI,Swing Moods,0.659,0.551,160000,0.368,0.7609999999999999,1,0.0985,-12.912,1,0.235,168.525,4,0.421,55,5
Michael Abels,1iIWEIXzaEmvj01drmh0fM,Pas De Deux,0.7979999999999999,0.437,171747,0.0949,0.757,10,0.1639999999999999,-16.105999999999998,0,0.0869,137.59,3,0.153,55,5
Strehlow,6LdUorFxQkZVV7oZhxq4qO,Mila Coolness,0.915,0.802,115562,0.312,0.902,1,0.0933,-15.095999999999998,0,0.0701,135.035,4,0.251,55,5
Philanthrope,0dizD5AU7xMTttvrK9QWnD,Slopes,0.878,0.784,179201,0.0908,0.902,11,0.093,-15.483,0,0.0895,74.987,3,0.0955,55,5
eery,1ZJswi9huB08u4fdEn70hp,woodwork,0.882,0.462,147042,0.5489999999999999,0.8009999999999999,7,0.385,-11.895,1,0.182,89.132,5,0.636,55,5
soder.,1pqiUytktkkaA7bV7ym2vt,Princess,0.947,0.7290000000000001,118556,0.266,0.955,0,0.131,-20.841,0,0.0995,144.94799999999998,4,0.34,55,5
Initium,3KPbawChlE9dO9DRCeevsp,Initium,0.6759999999999999,0.835,197812,0.209,0.917,6,0.125,-14.765999999999998,1,0.0954,84.992,4,0.325,55,5
Zeus the Elevated,2QAnWA18XUiajq1NxoTJuF,Waking Up to Sleep,0.69,0.7340000000000001,66390,0.221,0.918,5,0.11,-16.403,0,0.318,125.785,4,0.21,55,5
Beowülf,4e976XuKarIfZAa9RIaaZG,How Miserable Do I Have to Be Before You're Happy,0.899,0.513,106266,0.25,0.885,6,0.114,-14.291,0,0.313,185.654,4,0.45,55,5
Baby Shushing,37oH352b4e66lcx76rLLUL,Baby Shusher (Looped Smoothed Noise),0.9,0.7609999999999999,69894,0.62,0.728,2,0.111,-26.202,0,0.0384,132.246,5,0.0642,55,5
Ólafur Arnalds,4G5JEepKqWXQczsGinBPGY,inconsist,0.941,0.513,271889,0.49,0.913,9,0.13,-15.725,1,0.0402,170.043,4,0.0398,55,5
Gui Boratto,0MrHjYitcj2AM851dimyn3,Scene 2,0.851,0.452,172500,0.481,0.931,3,0.3329999999999999,-12.234000000000002,0,0.0292,64.992,4,0.139,55,5
FloFilz,7niUZWARcEMEntcEOeiTH4,Gelbstich,0.5429999999999999,0.74,117774,0.265,0.973,1,0.115,-11.693,1,0.0461,82.04,4,0.412,55,5
Keem the Cipher,7wBt32JLrRDdaVf9ZLNXAq,Slight Return.,0.5489999999999999,0.6859999999999999,86975,0.283,0.821,5,0.103,-11.817,1,0.165,177.917,4,0.6859999999999999,55,5
S. Carey,6pTasKEpCfFTO5fcU4osAR,Yellowstone,0.6779999999999999,0.441,230507,0.525,0.7390000000000001,10,0.125,-11.453,0,0.032,78.945,4,0.513,55,5
Aebleo,1Xj2w9otwkrC4h5Xcgqgbq,Ququ,0.512,0.601,115331,0.294,0.8490000000000001,3,0.124,-13.396,0,0.0511,102.259,3,0.134,55,5
mommy,4m2RucKrBKbrMcjNe0Kcpd,friends,0.616,0.784,80611,0.322,0.7140000000000001,5,0.0861,-13.861,1,0.0513,74.59100000000001,4,0.928,55,5
Lucid Green,6ngxll7Lpbw4wvSuWAPVKb,9 a.m ft Idealism,0.93,0.6,171016,0.122,0.794,7,0.0812,-18.775,0,0.325,80.032,4,0.151,55,5
Konteks,1i1WFX4lTxu7nl7sPtxAQX,Idealisms,0.727,0.737,84000,0.252,0.677,0,0.0825,-11.52,1,0.0696,68.666,3,0.575,55,5
Flitz&Suppe,60ONwBU0GgM3kJhPEOhTx0,About The Distance,0.4539999999999999,0.688,192000,0.177,0.626,8,0.376,-14.061,0,0.0507,79.994,4,0.316,55,5
Philanthrope,2J8XWGtQb2PFtuHjyaNow3,Silence,0.838,0.6509999999999999,105101,0.183,0.925,9,0.0891,-9.388,0,0.0559999999999999,151.971,4,0.687,55,5
Oatmello,0ugo2X0Sv12nUunGQg7PBL,Visions,0.763,0.773,106304,0.562,0.868,8,0.0971,-10.144,1,0.0629,92.011,4,0.236,55,5
Cold Frame,2J3R5rhiOeG21Xzmo3EXwG,Marco,0.97,0.419,124237,0.159,0.928,6,0.0979,-24.976,0,0.0371,173.84099999999998,4,0.541,55,5
Oui Lele,2dIaKEanGkfnZNuw3S7yEQ,Chilmilk,0.887,0.8009999999999999,206629,0.357,0.8590000000000001,2,0.1639999999999999,-11.166,1,0.0701,79.013,4,0.283,55,5
Oatmello,3WEpdXW3w1Mvwtk4Lqyt60,stew,0.649,0.7170000000000001,110345,0.4029999999999999,0.7340000000000001,7,0.1639999999999999,-10.299,1,0.11,173.96900000000002,4,0.186,55,5
blnkspc_,5rGBIklVn5ngOm4MCqfPaj,Sticky,0.7490000000000001,0.732,217319,0.127,0.918,1,0.1159999999999999,-8.847999999999999,1,0.187,81.087,4,0.496,55,5
Smeyeul.,7xbg6rwijiTcND5Rv0k64P,Distant Travels,0.4379999999999999,0.657,156500,0.243,0.8859999999999999,5,0.1169999999999999,-12.126,1,0.129,80.006,4,0.436,55,5
Smoke Trees,5mrB9IuYaPXPW0BsgB608r,Deux,0.439,0.603,84075,0.176,0.589,3,0.0978,-13.773,1,0.0749,79.947,4,0.7090000000000001,55,5
Joe Corfield,4mvxupbq9R2i1TsE3bOgoO,Grey Kimono,0.929,0.629,133080,0.354,0.924,8,0.2289999999999999,-12.521,1,0.054,90.45,4,0.484,55,5
Philanthrope,2r8DtjEawsKIIJ7c4kKJaU,Vibrations,0.797,0.612,116000,0.3829999999999999,0.7659999999999999,6,0.0939,-11.238,0,0.0328,158.13299999999998,4,0.655,55,5
Eroded Sky,3tlfW4oTd2nNQVD6SNMc91,My World Is Changing,0.959,0.569,171613,0.19,0.628,3,0.1159999999999999,-15.883,1,0.0409999999999999,81.002,4,0.172,55,5
Inifinite Room,7zw3kI053VYHm4Phx8oyeR,Tree House,0.953,0.532,189953,0.425,0.8859999999999999,9,0.0905,-13.352,1,0.033,110.037,4,0.37,55,5
High John,69EM47AepwbFwSQA01Ij8t,Touching Skin,0.888,0.579,86983,0.2019999999999999,0.892,11,0.114,-8.148,0,0.0334,79.97800000000001,4,0.166,55,5
Dilia,2jFfDGcVzMONceohrF4Jre,Now,0.993,0.496,182909,0.0436,0.915,0,0.129,-26.326,0,0.0473,170.173,4,0.192,55,5
goosetaf,6Ktk31Gg9P2e8IsjBFieKU,Waltz,0.835,0.762,103432,0.188,0.4039999999999999,3,0.111,-14.005,0,0.1889999999999999,87.08200000000001,4,0.5870000000000001,55,5
BROCKBEATS,3FEXS85tssqFVzivC2UP9F,tears of joy,0.964,0.763,132500,0.284,0.956,0,0.105,-12.923,1,0.212,90.474,4,0.523,55,5
Harris Cole,6HKkAWT3io0dFGYWlJ8lzW,Park Ave Beach,0.885,0.7020000000000001,205263,0.0883,0.847,10,0.115,-18.956,0,0.142,76.257,4,0.168,55,5
Kurt Vile,5jwSTYsp0KVYYYk97IcPg6,Bassackwards,0.7809999999999999,0.629,586133,0.5760000000000001,0.71,7,0.178,-8.879,1,0.0273,95.019,4,0.3989999999999999,55,5
Saiko,79JRTaZyyrmTK31SuEkgWh,Hands Free,0.243,0.741,156222,0.0753,0.868,4,0.105,-12.26,0,0.166,148.072,4,0.308,55,5
goosetaf,6Yp1Fdb1a9gwCYBFVb8Jxf,Overthinking,0.893,0.637,117439,0.353,0.643,11,0.0992,-9.609,0,0.209,76.16,4,0.679,55,5
Dontcry,18BjGXNWHApxC8hyvZM9bi,Currents,0.308,0.747,125455,0.281,0.833,11,0.1009999999999999,-14.025,1,0.16,87.988,4,0.445,54,5
"quickly, quickly",2lL1mdmCo6LsO2JAKoFRw4,Lie,0.887,0.423,247320,0.375,0.8370000000000001,11,0.106,-12.984000000000002,0,0.0634,129.778,4,0.157,54,5
DDob,0dlO55WR1mmF2SKFDYyDHi,2 Smooth 2 Sleep,0.6759999999999999,0.418,147273,0.5429999999999999,0.915,8,0.278,-8.381,1,0.1,85.40299999999999,4,0.607,54,5
Smuv,6gKDFyEB0O4GaH58G7cXKd,Mood Porn,0.951,0.532,120187,0.226,0.932,3,0.102,-14.848,1,0.1009999999999999,83.195,4,0.893,54,5
HM Surf,0buyBZdmPyTsaAEfnsKbwB,Trembling Close to You,0.2339999999999999,0.768,120000,0.0395,0.861,1,0.11,-19.413,1,0.2339999999999999,132.089,1,0.235,54,5
Gonza,6bbJCYRBYJcLgXiVREiVOe,Smoovtip,0.0222,0.616,88750,0.175,0.534,6,0.122,-16.212,1,0.0347,87.728,4,0.5920000000000001,54,5
illiterate,6kykDzOPGTizRLgVUBnQ7s,chestnut,0.906,0.595,83361,0.26,0.7659999999999999,4,0.126,-8.629,0,0.1009999999999999,77.90899999999999,4,0.492,54,5
SPEECHLESS,6iCtRlC6tFf3aCgB4Lt7o5,Winter Breeze,0.985,0.8690000000000001,104419,0.243,0.927,2,0.132,-15.159,1,0.091,100.018,4,0.2019999999999999,54,5
Pertox MA,3JaOZ2WaiNhOhynKYglcuL,Valentine,0.307,0.546,153686,0.36,0.84,5,0.134,-16.355999999999998,1,0.0304,175.84599999999998,4,0.902,54,5
Miller & Bronx,2a5Yy9BdjglLePuUxHv8hS,Dynamite,0.858,0.653,196714,0.17,0.861,4,0.11,-14.959,1,0.0399,140.111,4,0.3429999999999999,54,5
Loxxy,61TF3yvJYLdQYA3XBx5RT7,Sommer Vibes,0.031,0.743,67662,0.0724,0.912,7,0.102,-18.216,1,0.121,109.978,4,0.431,54,5
Ondi Vil,1j1grC3HUOkKTQ8gqK8wKg,I Know You So Well,0.873,0.649,175522,0.213,0.765,7,0.104,-12.285,1,0.0731,133.985,4,0.0957,54,5
Joachim Kühn,7kdZlgkWHnivQNSGe6AsTa,Love and Peace,0.967,0.445,119890,0.216,0.914,8,0.149,-14.707,1,0.0503,109.969,3,0.237,54,5
Masked Man,1D7f8xCwO8i6cpAFRGiYur,Coo Lullaby,0.685,0.8009999999999999,163902,0.283,0.665,9,0.0861,-11.158,1,0.141,109.151,5,0.0402,54,5
Altan,5OPoGFel9ubOb09aQT55yw,Port Alex,0.86,0.606,142252,0.2319999999999999,0.812,7,0.1169999999999999,-18.124,1,0.0929,177.822,4,0.6409999999999999,54,5
Federico Albanese,1lLuJ1PTq8wXAorPqHwMOd,Mauer Blues,0.873,0.437,241115,0.347,0.86,1,0.0953,-20.922,1,0.0401,119.999,4,0.1119999999999999,54,5
Lunchmoney,1dCJprCdXOvLmK8RQ5jpRL,Bak Pak,0.937,0.711,85063,0.387,0.8420000000000001,10,0.1159999999999999,-14.536,0,0.231,79.027,4,0.598,54,5
Kazam,1d0YdCcmc5lT28F9SU7sEp,Swimming Pools,0.937,0.763,74805,0.401,0.8909999999999999,7,0.182,-10.414,1,0.0559999999999999,77.015,4,0.152,54,5
Franz Liszt,7tPETW7bPcWw0IpTkeo150,Something Just Like This / Hungarian Rhapsody,0.96,0.489,233841,0.597,0.905,1,0.144,-9.129,1,0.0278,102.96,4,0.235,54,5
Walt Weiskopf,5fhLDCuNimt2zvkiFxOAbU,Soul Eyes,0.898,0.539,498320,0.207,0.636,8,0.222,-16.498,1,0.0458,122.03,4,0.259,54,5
GwaiLow,6M9yK3GM9mgImfvORuCD5e,Faceless,0.804,0.63,95929,0.178,0.8859999999999999,6,0.0575,-18.99,0,0.128,74.443,4,0.456,54,5
Lapis,3PfQ4B87xkt17ssBwcuzxM,Salu,0.1369999999999999,0.721,78208,0.259,0.924,11,0.118,-23.787,1,0.0451,82.709,4,0.4429999999999999,54,5
Nalim,5KMiLxrVNomx1qCIgM1DCW,Hang on,0.94,0.602,72985,0.384,0.934,7,0.0806,-9.563,1,0.0387,82.04,4,0.5710000000000001,54,5
enjo,4wKwwPyZkUTSepORGw3k3T,Softly It Goes,0.573,0.8340000000000001,92308,0.265,0.8140000000000001,2,0.15,-18.448,1,0.201,78.003,4,0.156,54,5
Axian,3fJMVqE5X12dKLWFizHp0u,Peripheral Vision,0.754,0.4629999999999999,98201,0.573,0.846,9,0.271,-10.389,0,0.307,65.71,3,0.512,54,5
Emilio Bonito,6c0I4hsFFqIX7T9KTyw1Bd,Tenderly,0.901,0.475,194182,0.327,0.918,8,0.105,-12.623,0,0.0675,113.307,3,0.1369999999999999,54,5
Arbour,4hiNXRP0MUIl6wdEMAnazO,Magic--Pearl,0.812,0.335,200856,0.275,0.7659999999999999,0,0.103,-12.984000000000002,1,0.0403,152.609,4,0.0634,54,5
for KING & COUNTRY,6g4T7apIu8fT2LzoPvAa2U,Control,0.562,0.539,271935,0.4039999999999999,0.902,0,0.0887,-13.447,1,0.0295,124.099,4,0.0387,54,5
Xfruge,6yWtfKeGG5Ojs5Z53dVc8E,I Know You So Well,0.936,0.629,102187,0.307,0.785,0,0.7929999999999999,-16.42,0,0.157,117.631,4,0.317,54,5
Estugarda,6zAxgygnvxOyR0RCLD5Mgx,Schoen,0.8490000000000001,0.7070000000000001,112108,0.184,0.888,7,0.113,-13.919,1,0.0761,78.028,4,0.1969999999999999,54,5
Lacy Magic,1UxbOJn4xayygB84FgRDLS,Numb,0.415,0.5529999999999999,203085,0.235,0.8009999999999999,9,0.119,-14.93,0,0.0324,120.027,4,0.2019999999999999,54,5
L U C I D,5q22pBQS7njW6H5YVNubjp,Things Will Be Better Soon,0.885,0.728,106154,0.093,0.95,0,0.0914,-16.553,1,0.036,79.222,4,0.391,54,5
Lunchmoney,6J3LIB8a2yqps2qKadTQKl,Sad Sak,0.914,0.825,109107,0.3279999999999999,0.906,8,0.0955,-9.937,1,0.0822,109.979,4,0.3339999999999999,54,5
Gorillaz,0YHqyIiqJ6QoKKLMDkbcbL,One Percent,0.918,0.502,141360,0.5,0.8059999999999999,9,0.18,-9.974,0,0.0246,103.538,4,0.283,54,5
Kyle McEvoy,5Bc0SxWyeQ2fw2z0chrANl,Late,0.96,0.491,189381,0.2769999999999999,0.857,2,0.1119999999999999,-13.272,1,0.0383,158.655,4,0.126,54,5
Cap Kendricks,0RWVptz2iyxgJ7ObFCEaYY,Mauna Kea,0.662,0.7120000000000001,180776,0.412,0.833,5,0.237,-8.907,1,0.0912,180.406,4,0.6829999999999999,54,5
chief.,3O8wVPwskB1ZdoSRiwaAak,Green Tea,0.7659999999999999,0.5820000000000001,129000,0.223,0.954,1,0.0658,-11.915,0,0.0688,80.093,4,0.0392,54,5
Henry Green,6zrsezxZAmVnj4eVABRp9P,Another Light,0.78,0.67,209827,0.395,0.653,8,0.0935,-16.417,0,0.076,109.932,4,0.163,54,5
Smeyeul.,3V8ELNE06T87kkrYnXg4od,bedroom,0.905,0.77,153600,0.0161,0.914,4,0.113,-14.233,1,0.162,75.047,4,0.7,54,5
tusken.,5Gc0CM7a83XeqbrW5O5a6S,Marbles,0.878,0.5479999999999999,110745,0.299,0.718,2,0.124,-13.825,0,0.331,78.156,4,0.289,54,5
Bastido,5Yuw4adbUXwYXgiIEMcP4q,N12,0.93,0.684,112550,0.127,0.933,5,0.1009999999999999,-14.649,1,0.0685,79.984,4,0.1639999999999999,54,5
Bertholet,0QrIi5swhJbuCwOq2VXfqX,Still Thinking,0.862,0.552,83057,0.209,0.8959999999999999,1,0.1169999999999999,-12.16,1,0.3229999999999999,165.93099999999998,4,0.2769999999999999,54,5
Laffey,4y7nbiLsNDeJjPVrnRTWjk,I Only Love My Bed and My Momma,0.551,0.8640000000000001,88651,0.258,0.901,5,0.085,-12.363,0,0.0966,88.012,4,0.5329999999999999,54,5
Aso,2xCr4G5ojdyvGDC5y96B9B,Love Is,0.8740000000000001,0.6809999999999999,138316,0.354,0.942,5,0.106,-10.298,0,0.284,157.89600000000002,4,0.259,54,5
biosphere,7vIoiIZHJcFr1boVZnnuP8,the sakuras will cry for you,0.927,0.72,104096,0.449,0.629,8,0.118,-11.77,0,0.295,83.029,4,0.215,54,5
Dust Collectors,07TC5inL19Xr99VRQ15zUp,Drank,0.3829999999999999,0.7979999999999999,93638,0.257,0.904,4,0.111,-9.814,1,0.0593,83.04700000000001,4,0.38,54,5
pettersson,4UIw0diRUGvkAeiexBzaX3,sonntagsspaziergang,0.367,0.858,93529,0.0824,0.857,9,0.0799,-10.116,1,0.115,85.009,4,0.8190000000000001,54,5
Brenky,2IFIftlzXbUZ32v4NbPFLn,7Teen,0.934,0.461,117770,0.364,0.878,0,0.0969999999999999,-12.203,1,0.0878,143.494,4,0.331,54,5
Léonie Deval,4Tp7GqV0ZwPllg07HH25Sv,Footsteps,0.985,0.465,156792,0.184,0.909,0,0.104,-20.322,0,0.0512,124.32,3,0.113,53,5
Laura Misch,5A7FKtfUqykPsmQ1wMZLDo,Lagoon,0.6709999999999999,0.745,255215,0.344,0.607,9,0.129,-11.841,0,0.0302,99.997,4,0.24,53,5
Shiloh Dynasty,6Gty7m1DoEz1IV5IqL5ZDL,Losing Interest (feat. Lane 37),0.6629999999999999,0.8490000000000001,169954,0.358,0.7040000000000001,10,0.245,-11.819,0,0.0539,112.932,4,0.222,53,5
Beowülf,472xLB8toqZr8oSBXaQRr2,In My Eyes,0.4629999999999999,0.636,101094,0.2769999999999999,0.889,7,0.122,-15.979,1,0.119,171.144,3,0.375,53,5
hiyasu,4KJe3lPW0m7kSU0ZtyCPtx,Seasons,0.958,0.623,149250,0.0429,0.929,9,0.114,-19.486,1,0.0632,90.008,4,0.196,53,5
Oskar Hahn,1YWapf60yhcvVt5VtTU7Gk,Atmosphere I,0.4429999999999999,0.711,154015,0.296,0.7979999999999999,4,0.111,-11.309,0,0.0374,91.991,4,0.14,53,5
Nosnija,5hWjXWmn9kaJJhierBwjd9,mitibiki,0.809,0.675,71438,0.12,0.903,7,0.111,-13.527,0,0.0656,79.997,4,0.289,53,5
The Flower Pots,6e3qJ1M9GZyyu1zSqwSiUG,Baa Baa White Lamb,0.965,0.336,100278,0.214,0.969,10,0.125,-11.386,1,0.0346,108.2,4,0.0979,53,5
illiterate,7fZMNGT0myegS7qaekSTh4,leaf,0.769,0.878,107625,0.204,0.929,8,0.104,-10.254,0,0.136,144.433,4,0.5720000000000001,53,5
Osvaldo,1fvMkmLfPNJ98Gp0NtOGXm,Embers in the Dark,0.508,0.617,154125,0.29,0.855,11,0.106,-12.327,0,0.0322,59.999,4,0.3289999999999999,53,5
Indian Mamba,5kxkjOJP4K29B0Acc5kdgB,David Wang,0.4589999999999999,0.82,62414,0.3779999999999999,0.912,11,0.0943,-13.621,0,0.107,140.018,4,0.327,53,5
Sleepy Fish,4xAen6KY9EPBtjV61b1ns9,moonsong,0.954,0.938,110033,0.114,0.94,6,0.3379999999999999,-15.031,1,0.0736,124.069,4,0.2269999999999999,53,5
Daddy Yankee,5w9c2J52mkdntKOmRLeM2m,Con Calma,0.11,0.737,193227,0.86,1.94e-06,8,0.0574,-2.652,0,0.0593,93.989,4,0.6559999999999999,100,1
Jonas Brothers,4y3OI86AEP6PQoDE6olYhO,Sucker,0.0427,0.8420000000000001,181040,0.7340000000000001,0.0,1,0.106,-5.065,0,0.0588,137.958,4,0.952,98,1
Post Malone,3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-Verse,0.52,0.7440000000000001,158040,0.494,0.0,2,0.0716,-5.563,1,0.0699,89.97200000000001,4,0.927,98,1
Halsey,5p7ujcrUXASCNwRaWNHR1C,Without Me,0.297,0.752,201661,0.488,9.11e-06,6,0.0936,-7.05,1,0.0705,136.041,4,0.5329999999999999,96,1
Marshmello,2dpaYNEQHiRxtZbfNsse99,Happier,0.191,0.687,214290,0.792,0.0,5,0.1669999999999999,-2.749,1,0.0452,100.015,4,0.6709999999999999,96,1
Ava Max,25sgk305KZfyuqVBQIahim,Sweet but Psycho,0.0691,0.7190000000000001,187436,0.7040000000000001,0.0,1,0.166,-4.724,1,0.0476,133.002,4,0.628,96,1
Pedro Capó,5iwz1NiezX7WWjnCgY5TH4,Calma - Remix,0.3229999999999999,0.826,238200,0.773,0.0,11,0.143,-4.218,0,0.0524,126.899,4,0.7609999999999999,96,1
Lil Nas X,53CJANUxooaqGOtdsBTh7O,Old Town Road,0.0361,0.908,113013,0.517,1.73e-06,1,0.0949,-6.063,1,0.129,136.019,4,0.471,95,1
Ozuna,7uH27oIt4a6cIFCA8ZPcyG,Baila Baila Baila,0.0361,0.816,158400,0.754,0.0,11,0.217,-2.75,0,0.111,99.966,4,0.5329999999999999,95,1
Anuel Aa,5W83ErFkO3aKAIS1WMi6u0,Secreto,0.602,0.807,258800,0.8029999999999999,0.00853,11,0.136,-4.156000000000001,1,0.126,91.987,4,0.706,95,1
Maluma,31UjYv5vLsDkzchJOtUMtW,HP,0.252,0.8370000000000001,184436,0.7909999999999999,1.14e-06,4,0.188,-3.157,0,0.0773,91.98,4,0.618,94,1
Calvin Harris,5itOtNx0WxtJmi1TQ3RuRd,Giant (with Rag'n'Bone Man),0.016,0.807,229184,0.887,0.000503,1,0.0811,-4.311,0,0.0361,122.015,4,0.606,94,1
Meek Mill,2IRZnDFmlqMuOrYOLnZZyc,Going Bad (feat. Drake),0.259,0.889,180522,0.496,0.0,4,0.252,-6.365,0,0.0905,86.00299999999999,4,0.544,94,1
DJ Snake,4w8niZpiMy6qz1mntFA5uM,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",0.153,0.841,212500,0.7979999999999999,3.33e-06,1,0.0618,-4.206,0,0.2289999999999999,95.948,4,0.591,94,1
Panic! At The Disco,1rqqCSm0Qe4I9rUvWncaom,High Hopes,0.193,0.579,190947,0.904,0.0,5,0.064,-2.729,1,0.0618,82.014,4,0.6809999999999999,94,1
YNW Melly,7eBqSVxrzQZtK2mmgRG6lC,Murder On My Mind,0.145,0.759,268434,0.73,3.06e-06,0,0.11,-7.985,0,0.0516,115.007,4,0.74,94,1
Lil Nas X,6u7jPi22kF8CTQ3rb9DHE7,Old Town Road - Remix,0.0533,0.878,157067,0.619,0.0,6,0.113,-5.56,1,0.102,136.041,4,0.639,93,1
Cardi B,0PG9fbaaHFHfre2gUVo7AN,Please Me,0.0642,0.747,200890,0.57,0.0,1,0.0832,-6.711,1,0.081,133.99200000000002,4,0.65,92,1
Piso 21,059bcIhyc2SBwm6sw2AZzd,Te Vi,0.0446,0.877,231848,0.777,3.46e-05,1,0.0863,-4.246,1,0.1169999999999999,102.02,4,0.706,92,1
Sebastian Yatra,5BDP2tky8oMQJPS33frKVp,Un Año,0.148,0.7709999999999999,164440,0.382,0.0,1,0.104,-6.808,0,0.0514,94.931,4,0.535,91,1
Anuel Aa,1LiN0Z98FkR1t0m8KmLcAH,Amanece,0.437,0.79,190005,0.631,0.0,8,0.158,-5.549,0,0.0425,94.039,4,0.889,91,1
XXXTENTACION,3ee8Jmje8o58CHK66QrVC2,SAD!,0.258,0.74,166606,0.613,0.00372,8,0.123,-4.88,1,0.145,75.023,4,0.473,91,1
Kodak Black,0FZ4Dmg8jJJAPJnvBIzD9z,ZEZE (feat. Travis Scott & Offset),0.0521,0.861,228760,0.603,0.0,8,0.0924,-5.787999999999999,0,0.176,98.043,4,0.504,91,1
Manuel Turizo,3g4UyIcQwutiG0TfW32GnX,Esclavo de Tus Besos,0.113,0.805,219302,0.6709999999999999,0.0,5,0.278,-5.316,1,0.111,90.979,4,0.522,90,1
Daddy Yankee,6MJUCumnQsQEKbCy28tbCP,Adictiva,0.291,0.7879999999999999,207853,0.7709999999999999,5.62e-05,4,0.172,-3.2060000000000004,0,0.0563,99.038,4,0.701,90,1
XXXTENTACION,0JP9xo3adEtGSdUEISiszL,Moonlight,0.556,0.921,135090,0.537,0.00404,9,0.102,-5.723,0,0.0804,128.009,4,0.711,90,1
Calvin Harris,5N5k9nd479b1xpDZ4usjrg,Promises (with Sam Smith),0.0119,0.7809999999999999,213309,0.768,4.91e-06,11,0.325,-5.9910000000000005,1,0.0394,123.07,4,0.486,90,1
